lei,legal_name,review_priority_score,review_reason,review_status,entity_type,review_note,coverage_gap_priority_score,reason_flags,uie_country,uie_source,evidence_tier,uie_confidence,predicted_parent_country,prediction_probability,confidence_gap,top3_countries,top3_probabilities,direct_parent_name,direct_parent_country,ultimate_parent_name,ultimate_parent_country,ctos_registered_malaysia,ctos_name,ctos_match_score,ctos_match_method,override_reason,source_url,source_note,city,size_proxy,has_parent_link,has_ultimate_link,foreign_parent,is_non_consolidating,has_exception_filed,has_inferred_parent,in_address_cluster
9845009CD47E3642A891,SYNPULSE MALAYSIA SDN. BHD.,0.5391,validate_model_only_investor_economy,todo,operating_or_holding_company,,0.3590731048434652,non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,DE,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.8697,DE,0.8697,0.7586,DE;OFFSHORE;US,0.8697;0.1111;0.0179,,,,,0.0,,,,,,,KUALA LUMPUR,1.3976854846715725,0,0,0,1,1,0,0
254900UOOKFOBX2TYQ23,Securities Commission Malaysia,0.5391,validate_model_only_investor_economy,todo,operating_or_holding_company,,0.3590731048434652,non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.5922,SG,0.5922,0.2745,SG;US;EUROPE,0.5922;0.3177;0.0583,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,0
875500VCWN7YC7NFSG78,Select Investment Company Limited,0.5391,validate_model_only_investor_economy,todo,operating_or_holding_company,,0.3590731048434652,non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.7191,US,0.7191,0.4687,US;DE;SG,0.7191;0.2505;0.0245,,,,,0.0,,,,,,,Labuan FT,1.3976854846715725,0,0,0,1,1,0,0
984500AE745Y7BD0C922,Siam Trade Solution LTD,0.5391,validate_model_only_investor_economy,todo,operating_or_holding_company,,0.3590731048434652,shared_address_cluster;missing_direct_parent;missing_ultimate_parent,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9973,US,0.9973,0.9961,US;EUROPE;GB,0.9973;0.0012;0.001,,,,,0.0,,,,,,,Labuan,1.3976854846715725,0,0,0,0,1,0,1
2549007NA8EVSTOOQA72,Sikap Melati Sdn. Bhd.,0.5391,validate_model_only_investor_economy,todo,operating_or_holding_company,,0.3590731048434652,non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.4251,US,0.4251,0.0339,US;GB;DE,0.4251;0.3912;0.1399,,,,,0.0,,,,,,,Georgetown,1.3976854846715725,0,0,0,1,1,0,0
529900769ZAIZTKHUE92,Sindutch Cable Manufacturer Sdn. Bhd.,0.5391,validate_model_only_investor_economy,todo,operating_or_holding_company,,0.3590731048434652,shared_address_cluster;missing_direct_parent;missing_ultimate_parent,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9983,US,0.9983,0.9969,US;DE;GB,0.9983;0.0013;0.0003,,,,,0.0,,,,,,,Melaka,1.3976854846715725,0,0,0,0,0,0,1
254900HNIY2SDT0T7N85,Sinwah Industries Sdn. Bhd.,0.5391,validate_model_only_investor_economy,todo,operating_or_holding_company,,0.3590731048434652,non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.8619,US,0.8619,0.7638,US;DE;SG,0.8619;0.0981;0.0325,,,,,0.0,,,,,,,Muar,1.3976854846715725,0,0,0,1,1,0,0
98450029C523A7545K07,Specialty Broking Limited,0.5391,validate_model_only_investor_economy,todo,operating_or_holding_company,,0.3590731048434652,shared_address_cluster;missing_direct_parent;missing_ultimate_parent,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.6666,US,0.6666,0.3469,US;OFFSHORE;GB,0.6666;0.3197;0.0106,,,,,0.0,,,,,,,Jalan Jumidar Buyong,1.3976854846715725,0,0,0,0,1,0,1
984500A6326D0N066C57,Swift Trader (Labuan) Ltd.,0.5391,validate_model_only_investor_economy,todo,operating_or_holding_company,,0.3590731048434652,shared_address_cluster;missing_direct_parent;missing_ultimate_parent,OFFSHORE,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.7724,OFFSHORE,0.7724,0.6055,OFFSHORE;US;EUROPE,0.7724;0.1669;0.038,,,,,0.0,,,,,,,Federal Territories Of Labuan,1.3976854846715725,0,0,0,0,1,0,1
2549008QEH00SXKNDH94,Syalin Sdn. Bhd.,0.5391,validate_model_only_investor_economy,todo,operating_or_holding_company,,0.3590731048434652,shared_address_cluster;missing_direct_parent;missing_ultimate_parent,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9914,US,0.9914,0.9843,US;DE;GB,0.9914;0.0071;0.0009,,,,,0.0,,,,,,,Eusoff,1.3976854846715725,0,0,0,0,1,0,1
254900VOAO6WF45FG128,Synergy Energy (Labuan) Ltd.,0.5391,validate_model_only_investor_economy,todo,operating_or_holding_company,,0.3590731048434652,shared_address_cluster;missing_direct_parent;missing_ultimate_parent,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9221,US,0.9221,0.8822,US;OTHER;SG,0.9221;0.0399;0.0244,,,,,0.0,,,,,,,Jalan Merdeka,1.3976854846715725,0,0,0,0,1,0,1
254900MYX82F4EAS8D66,Synergy Holdings (Labuan) Ltd.,0.5391,validate_model_only_investor_economy,todo,operating_or_holding_company,,0.3590731048434652,shared_address_cluster;missing_direct_parent;missing_ultimate_parent,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9791,US,0.9791,0.9627,US;GB;EUROPE,0.9791;0.0164;0.0033,,,,,0.0,,,,,,,Labuan,1.3976854846715725,0,0,0,0,1,0,1
549300QMVUSCX2K3A596,TA INVESTMENT MANAGEMENT BERHAD,0.5391,validate_model_only_investor_economy,todo,operating_or_holding_company,,0.3590731048434652,shared_address_cluster;missing_direct_parent;missing_ultimate_parent,EUROPE,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.4674,EUROPE,0.4674,0.1391,EUROPE;GB;US,0.4674;0.3283;0.1198,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,0,1,0,1
549300MP2F1FL1BHSV14,TAL CAPITAL SDN. BHD.,0.5391,validate_model_only_investor_economy,todo,operating_or_holding_company,,0.3590731048434652,non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,DE,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.4446,DE,0.4446,0.1493,DE;US;GB,0.4446;0.2953;0.2353,,,,,0.0,,,,,,,KUALA LUMPUR,1.3976854846715725,0,0,0,1,1,0,0
254900Q8GLDRDHIBCJ19,TARC EDUCATION FOUNDATION,0.5391,validate_model_only_investor_economy,todo,operating_or_holding_company,,0.3590731048434652,non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,DE,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.7176,DE,0.7176,0.4994,DE;EUROPE;GB,0.7176;0.2183;0.0409,,,,,0.0,,,,,,,Setapak,1.3976854846715725,0,0,0,1,1,0,0
5493001K0N0PUI68SC05,TEC D DISTRIBUTION (MALAYSIA) SDN. BHD.,0.5391,validate_model_only_investor_economy,todo,operating_or_holding_company,,0.3590731048434652,non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9749,US,0.9749,0.9577,US;DE;EUROPE,0.9749;0.0173;0.0032,,,,,0.0,,,,,,,PETALING JAYA,1.3976854846715725,0,0,0,1,1,0,0
9845000936F1A4896825,TEMPLE TREE SDN. BHD.,0.5391,validate_model_only_investor_economy,todo,operating_or_holding_company,,0.3590731048434652,non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,DE,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.771,DE,0.771,0.6551,DE;EUROPE;US,0.771;0.1159;0.0924,,,,,0.0,,,,,,,KUALA LUMPUR,1.3976854846715725,0,0,0,1,1,0,0
549300FV8X6UID6I1413,TENAGA NASIONAL BERHAD,0.5391,validate_model_only_investor_economy,todo,operating_or_holding_company,,0.3590731048434652,non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9827,SG,0.9827,0.9659,SG;GB;US,0.9827;0.0168;0.0002,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,0
984500FE3A46B5E9E971,THE BALANZ SDN. BHD.,0.5391,validate_model_only_investor_economy,todo,operating_or_holding_company,,0.3590731048434652,non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,DE,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.771,DE,0.771,0.6551,DE;EUROPE;US,0.771;0.1159;0.0924,,,,,0.0,,,,,,,KUALA LUMPUR,1.3976854846715725,0,0,0,1,1,0,0
213800EDQGTETDFBVQ76,THE PLATO TRUST,0.5391,validate_model_only_investor_economy,todo,operating_or_holding_company,,0.3590731048434652,non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,MIDEAST_AFRICA,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.5564,MIDEAST_AFRICA,0.5564,0.1999,MIDEAST_AFRICA;US;DE,0.5564;0.3564;0.0777,,,,,0.0,,,,,,,BATU,1.3976854846715725,0,0,0,1,1,0,0
213800PNQ6A3RKKQNV43,TUNGSTEN AUTOMATION MALAYSIA SDN. BHD.,0.5391,validate_model_only_investor_economy,todo,operating_or_holding_company,,0.3590731048434652,non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,DE,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.7825,DE,0.7825,0.645,DE;US;GB,0.7825;0.1375;0.0747,,,,,0.0,,,,,,,KUALA LUMPUR,1.3976854846715725,0,0,0,1,1,0,0
254900GIGNF72JFXZ665,TVG SAEHAN HOLDINGS LIMITED,0.5391,validate_model_only_investor_economy,todo,operating_or_holding_company,,0.3590731048434652,non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,DE,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.857,DE,0.857,0.7419,DE;GB;EUROPE,0.857;0.1151;0.0178,,,,,0.0,,,,,,,Victoria,1.3976854846715725,0,0,0,1,1,0,0
25490020I1MCQ79BFE03,Tabung Warisan Negeri Selangor,0.5391,validate_model_only_investor_economy,todo,operating_or_holding_company,,0.3590731048434652,non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9398,US,0.9398,0.8976,US;DE;SG,0.9398;0.0422;0.0158,,,,,0.0,,,,,,,Shah Alam,1.3976854846715725,0,0,0,1,1,0,0
984500BB4363BC999E08,Tai Ping (L) Ltd.,0.5391,validate_model_only_investor_economy,todo,operating_or_holding_company,,0.3590731048434652,shared_address_cluster;missing_direct_parent;missing_ultimate_parent,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9398,US,0.9398,0.914,US;SG;DE,0.9398;0.0258;0.0163,,,,,0.0,,,,,,,Labuan,1.3976854846715725,0,0,0,0,1,0,1
254900ATVC5TK9HUOP91,Tanjong Entertainment (L) Ltd,0.5391,validate_model_only_investor_economy,todo,operating_or_holding_company,,0.3590731048434652,shared_address_cluster;missing_direct_parent;missing_ultimate_parent,GB,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.6717,GB,0.6717,0.4229,GB;EUROPE;DE,0.6717;0.2488;0.0524,,,,,0.0,,,,,,,Labuan,1.3976854846715725,0,0,0,0,1,0,1
254900HZAUQWHBAN7N70,Tanjong Power Holdings Sdn. Bhd.,0.5391,validate_model_only_investor_economy,todo,operating_or_holding_company,,0.3590731048434652,shared_address_cluster;missing_direct_parent;missing_ultimate_parent,GB,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.662,GB,0.662,0.3577,GB;SG;EUROPE,0.662;0.3043;0.0229,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,0,1,0,1
254900DPNMS9TFVT6630,The Bull Prime Limited,0.5391,validate_model_only_investor_economy,todo,operating_or_holding_company,,0.3590731048434652,shared_address_cluster;missing_direct_parent;missing_ultimate_parent,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.5005,US,0.5005,0.2004,US;GB;SG,0.5005;0.3001;0.1155,,,,,0.0,,,,,,,Labuan,1.3976854846715725,0,0,0,0,1,0,1
984500PB0F4D80EE0F64,Tijarah Holding Ltd.,0.5391,validate_model_only_investor_economy,todo,operating_or_holding_company,,0.3590731048434652,shared_address_cluster;missing_direct_parent;missing_ultimate_parent,GB,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9959,GB,0.9959,0.9945,GB;DE;EUROPE,0.9959;0.0014;0.0012,,,,,0.0,,,,,,,Labuan,1.3976854846715725,0,0,0,0,1,0,1
549300HGGDNK9YTPVJ70,TradeUltra Limited,0.5391,validate_model_only_investor_economy,todo,operating_or_holding_company,,0.3590731048434652,shared_address_cluster;missing_direct_parent;missing_ultimate_parent,OFFSHORE,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9082,OFFSHORE,0.9082,0.8169,OFFSHORE;GB;US,0.9082;0.0913;0.0004,,,,,0.0,,,,,,,Labuan,1.3976854846715725,0,0,0,0,1,0,1
54930005EH8Y7RRHSO52,TranssibRe Holdings Labuan Ltd,0.5391,validate_model_only_investor_economy,todo,operating_or_holding_company,,0.3590731048434652,shared_address_cluster;missing_direct_parent;missing_ultimate_parent,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.8941,US,0.8941,0.8603,US;SG;EUROPE,0.8941;0.0337;0.0255,,,,,0.0,,,,,,,Labuan,1.3976854846715725,0,0,0,0,1,0,1
98450055A3AD8405D607,TrendDNA Investment Advisory Limited,0.5391,validate_model_only_investor_economy,todo,operating_or_holding_company,,0.3590731048434652,shared_address_cluster;missing_direct_parent;missing_ultimate_parent,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.7922,US,0.7922,0.6044,US;EUROPE;DE,0.7922;0.1878;0.009,,,,,0.0,,,,,,,Labuan,1.3976854846715725,0,0,0,0,1,0,1
5493001OBNSQX7L6WT42,UBS Securities Malaysia SDN. BHD.,0.5391,validate_model_only_investor_economy,todo,operating_or_holding_company,,0.3590731048434652,shared_address_cluster;missing_direct_parent;missing_ultimate_parent,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.7427,US,0.7427,0.6135,US;SG;DE,0.7427;0.1292;0.1165,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,0,0,0,1
254900DA9TVFY1YC8080,ULTIMATE CASH FLOW SDN. BHD.,0.5391,validate_model_only_investor_economy,todo,operating_or_holding_company,,0.3590731048434652,non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,DE,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.7257,DE,0.7257,0.4542,DE;US;EUROPE,0.7257;0.2715;0.0017,,,,,0.0,,,,,,,George,1.3976854846715725,0,0,0,1,1,0,0
254900KTLG1QCQLSEV22,UMW Group Retirement Plan,0.5391,validate_model_only_investor_economy,todo,operating_or_holding_company,,0.3590731048434652,non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.877,US,0.877,0.7696,US;DE;OFFSHORE,0.877;0.1074;0.0097,,,,,0.0,,,,,,,Shah Alam,1.3976854846715725,0,0,0,1,1,0,0
549300ZEHCH5LUHEEM14,UNIVERSAL BRIDGE SDN. BHD.,0.5391,validate_model_only_investor_economy,todo,operating_or_holding_company,,0.3590731048434652,non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.5343,US,0.5343,0.3255,US;DE;OFFSHORE,0.5343;0.2087;0.1814,,,,,0.0,,,,,,,GEORGE TOWN,1.3976854846715725,0,0,0,1,1,0,0
549300VYTJFNHOG5AH56,UOB ISLAMIC ASSET MANAGEMENT SDN. BHD.,0.5391,validate_model_only_investor_economy,todo,operating_or_holding_company,,0.3590731048434652,non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.5555,US,0.5555,0.1313,US;DE;SG,0.5555;0.4242;0.0162,,,,,0.0,,,,,,,KUALA LUMPUR,1.3976854846715725,0,0,0,1,1,0,0
5493006VRABDHNULI242,UOP MALAYSIA SDN. BHD.,0.5391,validate_model_only_investor_economy,todo,operating_or_holding_company,,0.3590731048434652,non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,DE,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.6142,DE,0.6142,0.2405,DE;US;GB,0.6142;0.3737;0.0115,,,,,0.0,,,,,,,KUALA LUMPUR,1.3976854846715725,0,0,0,1,1,0,0
984500E1F47F2DE38972,Unity of Wealth Ltd,0.5391,validate_model_only_investor_economy,todo,operating_or_holding_company,,0.3590731048434652,shared_address_cluster;missing_direct_parent;missing_ultimate_parent,GB,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.6416,GB,0.6416,0.4089,GB;EUROPE;US,0.6416;0.2327;0.0866,,,,,0.0,,,,,,,Labuan,1.3976854846715725,0,0,0,0,1,0,1
213800A1URI9XZVEXT09,VCB CAPITAL SDN BHD,0.5391,validate_model_only_investor_economy,todo,operating_or_holding_company,,0.3590731048434652,non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.508,US,0.508,0.0311,US;DE;GB,0.508;0.4768;0.0069,,,,,0.0,,,,,,,KUALA LUMPUR,1.3976854846715725,0,0,0,1,1,0,0
9845005F977583B5BB62,VDX Capital Ltd.,0.5391,validate_model_only_investor_economy,todo,operating_or_holding_company,,0.3590731048434652,shared_address_cluster;missing_direct_parent;missing_ultimate_parent,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9574,US,0.9574,0.941,US;SG;GB,0.9574;0.0164;0.0136,,,,,0.0,,,,,,,Labuan,1.3976854846715725,0,0,0,0,1,0,1
984500D01XTB42E81C66,VS ALGO SDN. BHD.,0.5391,validate_model_only_investor_economy,todo,operating_or_holding_company,,0.3590731048434652,non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,DE,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.8236,DE,0.8236,0.7495,DE;GB;US,0.8236;0.0742;0.0666,,,,,0.0,,,,,,,JOHOR BAHRU,1.3976854846715725,0,0,0,1,1,0,0
254900MLC3BZCKP7T208,Valuecap Sdn. Bhd.,0.5391,validate_model_only_investor_economy,todo,operating_or_holding_company,,0.3590731048434652,non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9914,SG,0.9914,0.9832,SG;GB;US,0.9914;0.0082;0.0002,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,0
254900ID2ZSMXYRDZY30,Ventura Prime FX Limited,0.5391,validate_model_only_investor_economy,todo,operating_or_holding_company,,0.3590731048434652,shared_address_cluster;missing_direct_parent;missing_ultimate_parent,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.7598,US,0.7598,0.6611,US;OFFSHORE;DE,0.7598;0.0987;0.0654,,,,,0.0,,,,,,,Federal Territories Of Labuan,1.3976854846715725,0,0,0,0,1,0,1
254900L58CXR0BC3JN90,WANGI TERANG SDN. BHD.,0.5391,validate_model_only_investor_economy,todo,operating_or_holding_company,,0.3590731048434652,shared_address_cluster;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.6871,SG,0.6871,0.4531,SG;GB;US,0.6871;0.234;0.0666,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,0,1,0,1
98450055CCB1Y69T8676,WBD INTELLIGENCE SDN. BHD.,0.5391,validate_model_only_investor_economy,todo,operating_or_holding_company,,0.3590731048434652,non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.5983,US,0.5983,0.2328,US;DE;OFFSHORE,0.5983;0.3655;0.0321,,,,,0.0,,,,,,,SELANGOR,1.3976854846715725,0,0,0,1,1,0,0
213800PXPKZCAZIWLE09,WEBCURE (M) SDN. BHD.,0.5391,validate_model_only_investor_economy,todo,operating_or_holding_company,,0.3590731048434652,non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.5696,US,0.5696,0.1758,US;DE;GB,0.5696;0.3937;0.0305,,,,,0.0,,,,,,,CYBERJAYA,1.3976854846715725,0,0,0,1,1,0,0
2549003OFO30E10OSZ19,WIJAYA DAYA SDN. BHD.,0.5391,validate_model_only_investor_economy,todo,operating_or_holding_company,,0.3590731048434652,non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.7011,US,0.7011,0.445,US;DE;GB,0.7011;0.256;0.0274,,,,,0.0,,,,,,,Kota Kinabalu,1.3976854846715725,0,0,0,1,1,0,0
2549006DJJTVH072SX72,WU WEI SDN. BHD.,0.5391,validate_model_only_investor_economy,todo,operating_or_holding_company,,0.3590731048434652,non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9291,US,0.9291,0.8658,US;DE;GB,0.9291;0.0633;0.0068,,,,,0.0,,,,,,,Petaling Jaya,1.3976854846715725,0,0,0,1,1,0,0
254900Q1TIFXNSYID931,WWW BEST HOLIDAY SDN. BHD.,0.5391,validate_model_only_investor_economy,todo,operating_or_holding_company,,0.3590731048434652,non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,DE,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9086,DE,0.9086,0.8566,DE;GB;EUROPE,0.9086;0.052;0.0196,,,,,0.0,,,,,,,KUALA LUMPUR,1.3976854846715725,0,0,0,1,1,0,0
2549001J2T7CL4FD2476,Weiron Sdn. Bhd.,0.5391,validate_model_only_investor_economy,todo,operating_or_holding_company,,0.3590731048434652,non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9723,US,0.9723,0.9575,US;DE;GB,0.9723;0.0148;0.0089,,,,,0.0,,,,,,,Georgetown,1.3976854846715725,0,0,0,1,1,0,0
254900RVW9YHZ7ZR8754,Wonderful Metal Sdn. Bhd.,0.5391,validate_model_only_investor_economy,todo,operating_or_holding_company,,0.3590731048434652,non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.5107,US,0.5107,0.0811,US;DE;OFFSHORE,0.5107;0.4296;0.049,,,,,0.0,,,,,,,Pasir Gudang,1.3976854846715725,0,0,0,1,1,0,0
98450011E615J5AOE017,X CAPITAL GROUP SDN. BHD.,0.5391,validate_model_only_investor_economy,todo,operating_or_holding_company,,0.3590731048434652,non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,DE,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9186,DE,0.9186,0.8432,DE;GB;OFFSHORE,0.9186;0.0754;0.0021,,,,,0.0,,,,,,,KUCHING,1.3976854846715725,0,0,0,1,1,0,0
54930001IZJ5T06URB93,XFG MARKETS LIMITED,0.5391,validate_model_only_investor_economy,todo,operating_or_holding_company,,0.3590731048434652,non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,GB,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9252,GB,0.9252,0.8823,GB;DE;US,0.9252;0.0429;0.0265,,,,,0.0,,,,,,,VICTORIA,1.3976854846715725,0,0,0,1,1,0,0
9845007F59159C67A885,XIXI VENTURES SDN. BHD.,0.5391,validate_model_only_investor_economy,todo,operating_or_holding_company,,0.3590731048434652,non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9091,US,0.9091,0.8413,US;DE;EUROPE,0.9091;0.0677;0.0164,,,,,0.0,,,,,,,SIBU,1.3976854846715725,0,0,0,1,1,0,0
254900VHH94AFI1C0741,XTREND SDN.BHD.,0.5391,validate_model_only_investor_economy,todo,operating_or_holding_company,,0.3590731048434652,non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,OFFSHORE,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9905,OFFSHORE,0.9905,0.9815,OFFSHORE;DE;EUROPE,0.9905;0.009;0.0004,,,,,0.0,,,,,,,KUALA LUMPUR,1.3976854846715725,0,0,0,1,1,0,0
