lei,legal_name,review_priority_score,review_reason,review_status,entity_type,review_note,coverage_gap_priority_score,reason_flags,uie_country,uie_source,evidence_tier,uie_confidence,predicted_parent_country,prediction_probability,confidence_gap,top3_countries,top3_probabilities,direct_parent_name,direct_parent_country,ultimate_parent_name,ultimate_parent_country,ctos_registered_malaysia,ctos_name,ctos_match_score,ctos_match_method,override_reason,source_url,source_note,city,size_proxy,has_parent_link,has_ultimate_link,foreign_parent,is_non_consolidating,has_exception_filed,has_inferred_parent,in_address_cluster
254900DL532T754MJT51,Affin Hwang Flexible Maturity Income Fund 13,0.3891,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.40907310484346526,shared_address_cluster;non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9691,SG,0.9691,0.9406,SG;US;ASIA_OTHER,0.9691;0.0286;0.0017,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,1
254900U800QXJ4QOG972,Affin Hwang Flexible Maturity Income Fund 14,0.3891,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.40907310484346526,shared_address_cluster;non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9691,SG,0.9691,0.9406,SG;US;ASIA_OTHER,0.9691;0.0286;0.0017,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,1
254900YU9M6VE8NGWL17,Affin Hwang Flexible Maturity Income Fund 22,0.3891,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.40907310484346526,shared_address_cluster;non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9524,SG,0.9524,0.9172,SG;US;ASIA_OTHER,0.9524;0.0351;0.0116,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,1
254900HBXMMGCJ2D0695,Affin Hwang Flexible Maturity Income Fund 23,0.3891,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.40907310484346526,shared_address_cluster;non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,ASIA_OTHER,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.5413,ASIA_OTHER,0.5413,0.0845,ASIA_OTHER;SG;GB,0.5413;0.4569;0.0016,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,1
254900Q4SWMMAAY33138,Affin Hwang Flexible Maturity Income Fund 24,0.3891,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.40907310484346526,shared_address_cluster;non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,ASIA_OTHER,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.5413,ASIA_OTHER,0.5413,0.0845,ASIA_OTHER;SG;GB,0.5413;0.4569;0.0016,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,1
254900HRI67MUL5WRG05,Affin Hwang Flexible Maturity Income Fund 5,0.3891,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.40907310484346526,shared_address_cluster;non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.681,US,0.681,0.3651,US;SG;ASIA_OTHER,0.681;0.3159;0.0016,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,1
254900C5VV5C7BH69784,Affin Hwang Flexible Maturity Income Fund 6,0.3891,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.40907310484346526,shared_address_cluster;non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.681,US,0.681,0.3651,US;SG;ASIA_OTHER,0.681;0.3159;0.0016,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,1
254900DA09GFG7TIK369,Affin Hwang Flexible Maturity Income Fund 7,0.3891,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.40907310484346526,shared_address_cluster;non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.681,US,0.681,0.3651,US;SG;ASIA_OTHER,0.681;0.3159;0.0016,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,1
254900HTCGR24BJMIB25,Affin Hwang Flexible Maturity Income Fund 9,0.3891,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.40907310484346526,shared_address_cluster;non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.8594,SG,0.8594,0.7265,SG;US;ASIA_OTHER,0.8594;0.1329;0.0042,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,1
254900XCHOCHAHZYK985,Affin Hwang Flexible Maturity Income Fund III,0.3891,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.40907310484346526,shared_address_cluster;non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.7854,SG,0.7854,0.5718,SG;US;ASIA_OTHER,0.7854;0.2136;0.0005,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,1
254900BJSKAD457TNQ04,Affin Hwang Flexible Maturity Income Fund IV,0.3891,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.40907310484346526,shared_address_cluster;non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.6319,SG,0.6319,0.2655,SG;US;ASIA_OTHER,0.6319;0.3663;0.0009,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,1
2549003K3LD9EAHMDG42,Affin Hwang Single Bond Series 6,0.3891,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.40907310484346526,shared_address_cluster;non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9917,SG,0.9917,0.9841,SG;GB;EUROPE,0.9917;0.0077;0.0003,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,1
25490070BG760EJOI412,Affin Hwang Strategic Income Fund 1,0.3891,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.40907310484346526,shared_address_cluster;non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.981,SG,0.981,0.9648,SG;GB;DE,0.981;0.0162;0.0012,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,1
254900KY92QMEOFGOO29,Affin Hwang Strategic Opportunity Fund 1,0.3891,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.40907310484346526,shared_address_cluster;non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.8533,SG,0.8533,0.7694,SG;US;ASIA_OTHER,0.8533;0.0839;0.0588,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,1
254900NXLH373VK9DB02,Affin Hwang Strategic Opportunity Fund 2,0.3891,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.40907310484346526,shared_address_cluster;non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9444,SG,0.9444,0.896,SG;GB;DE,0.9444;0.0484;0.0032,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,1
254900TKP5E1FDBIHU89,Aiiman Asia Pacific (ex Japan) Dividend Fund,0.3891,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.40907310484346526,shared_address_cluster;non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.5208,US,0.5208,0.0501,US;SG;GB,0.5208;0.4708;0.0031,,,,,0.0,,,,,,,KUALA LUMPUR,1.3976854846715725,0,0,0,1,1,0,1
254900SA3TVU7CNNB364,AmDynamic Allocator,0.3891,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.40907310484346526,shared_address_cluster;non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,OFFSHORE,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.8304,OFFSHORE,0.8304,0.6642,OFFSHORE;SG;US,0.8304;0.1662;0.0017,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,1
2549005WBI113BDM5R83,AmDynamic Bond,0.3891,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.40907310484346526,shared_address_cluster;non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,OFFSHORE,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.8476,OFFSHORE,0.8476,0.6972,OFFSHORE;SG;US,0.8476;0.1503;0.0017,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,1
2549009Z6TZPK1TF8W38,AmDynamic Sukuk,0.3891,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.40907310484346526,shared_address_cluster;non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,OFFSHORE,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.8314,OFFSHORE,0.8314,0.665,OFFSHORE;SG;US,0.8314;0.1664;0.0017,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,1
2549005A9KQ1EIIZ5J67,AmTactical Bond,0.3891,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.40907310484346526,shared_address_cluster;non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,OFFSHORE,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.8314,OFFSHORE,0.8314,0.665,OFFSHORE;SG;US,0.8314;0.1664;0.0017,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,1
2549002CF2VXGJQ4RW20,CIMB Islamic Greater China Equity Fund,0.3891,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.40907310484346526,shared_address_cluster;non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.5094,SG,0.5094,0.2066,SG;US;DE,0.5094;0.3028;0.1847,,,,,0.0,,,,,,,KUALA LUMPUR,1.3976854846715725,0,0,0,1,1,0,1
549300TP4R23F7H4IO85,EASTSPRING INVESTMENTS GLOBAL TARGET INCOME FUND,0.3891,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.40907310484346526,shared_address_cluster;non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.8194,US,0.8194,0.6474,US;SG;DE,0.8194;0.1719;0.0036,,,,,0.0,,,,,,,KUALA LUMPUR,1.3976854846715725,0,0,0,1,1,0,1
5493005C4M06TN3RNF14,EASTSPRING INVESTMENTS TARGET INCOME FUND 10,0.3891,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.40907310484346526,shared_address_cluster;non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.6094,US,0.6094,0.2276,US;SG;GB,0.6094;0.3819;0.0037,,,,,0.0,,,,,,,KUALA LUMPUR,1.3976854846715725,0,0,0,1,1,0,1
549300796O0ZR08VQ844,EASTSPRING INVESTMENTS TARGET INCOME FUND 4,0.3891,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.40907310484346526,shared_address_cluster;non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.7266,US,0.7266,0.4808,US;SG;DE,0.7266;0.2458;0.0231,,,,,0.0,,,,,,,KUALA LUMPUR,1.3976854846715725,0,0,0,1,1,0,1
549300T8DTJPDLFUN464,EASTSPRING INVESTMENTS TARGET INCOME FUND 5,0.3891,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.40907310484346526,shared_address_cluster;non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.7266,US,0.7266,0.4808,US;SG;DE,0.7266;0.2458;0.0231,,,,,0.0,,,,,,,KUALA LUMPUR,1.3976854846715725,0,0,0,1,1,0,1
549300EQKU8OD0NU5W07,EASTSPRING INVESTMENTS TARGET INCOME FUND 6,0.3891,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.40907310484346526,shared_address_cluster;non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.7266,US,0.7266,0.4808,US;SG;DE,0.7266;0.2458;0.0231,,,,,0.0,,,,,,,KUALA LUMPUR,1.3976854846715725,0,0,0,1,1,0,1
2549009RSS6RYYQOYO52,EPF Global Sukuk,0.3891,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.40907310484346526,shared_address_cluster;non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9691,SG,0.9691,0.9487,SG;US;GB,0.9691;0.0204;0.0099,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,1
254900PODE4JTTZA1D34,Hong Leong Asia Pacific Equity Fund,0.3891,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.40907310484346526,shared_address_cluster;non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9357,SG,0.9357,0.8924,SG;US;ASIA_OTHER,0.9357;0.0432;0.0197,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,1
254900NPKXMCQ67RYP45,Hong Leong Asia-Pacific Dividend Fund,0.3891,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.40907310484346526,shared_address_cluster;non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.8373,SG,0.8373,0.6752,SG;US;GB,0.8373;0.1621;0.0003,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,1
254900L8Q380V2YG5N67,Hong Leong Global ESG Fund,0.3891,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.40907310484346526,shared_address_cluster;non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.8182,SG,0.8182,0.7249,SG;OFFSHORE;GB,0.8182;0.0933;0.0669,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,1
2549003O8604BKHTLK37,Hong Leong Global Equity Fund,0.3891,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.40907310484346526,shared_address_cluster;non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9583,SG,0.9583,0.9297,SG;US;OFFSHORE,0.9583;0.0286;0.0079,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,1
254900728C3X11V0R458,Hong Leong Growth Fund,0.3891,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.40907310484346526,shared_address_cluster;non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.5586,SG,0.5586,0.124,SG;US;GB,0.5586;0.4346;0.0062,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,1
254900S4KQV0I34ABM68,KSC Demeter Fund,0.3891,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.40907310484346526,shared_address_cluster;non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9756,SG,0.9756,0.953,SG;GB;DE,0.9756;0.0226;0.0006,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,1
254900RYAIU1CI3YZK82,KSC High Yield Fund,0.3891,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.40907310484346526,shared_address_cluster;non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9942,SG,0.9942,0.9916,SG;EUROPE;GB,0.9942;0.0026;0.0017,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,1
254900XKQAKRWJCNGZ09,KSC Incrementum Fund,0.3891,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.40907310484346526,shared_address_cluster;non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.963,SG,0.963,0.9279,SG;GB;DE,0.963;0.035;0.0006,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,1
254900QOGRD10AMUU407,KSC Strategic Fund 3,0.3891,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.40907310484346526,shared_address_cluster;non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.995,SG,0.995,0.9924,SG;GB;DE,0.995;0.0026;0.0008,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,1
25490023LG6QKWCM9T71,KWAP Global Sukuk,0.3891,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.40907310484346526,shared_address_cluster;non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9691,SG,0.9691,0.9487,SG;US;GB,0.9691;0.0204;0.0099,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,1
9845000130FAA54LK790,MAMG GLOBAL PRIVATE CREDIT FUND,0.3891,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.40907310484346526,shared_address_cluster;non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.5581,US,0.5581,0.3711,US;DE;ASIA_OTHER,0.5581;0.187;0.1504,,,,,0.0,,,,,,,KUALA LUMPUR,1.3976854846715725,0,0,0,1,1,0,1
549300ZIIQ3PJL1YWA62,MANULIFE PRS - CONSERVATIVE FUND,0.3891,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.40907310484346526,shared_address_cluster;non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,DE,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.5814,DE,0.5814,0.4299,DE;EUROPE;GB,0.5814;0.1515;0.1338,,,,,0.0,,,,,,,KUALA LUMPUR,1.3976854846715725,0,0,0,1,1,0,1
549300CXDGF40SM0MG76,MANULIFE PRS - GROWTH FUND,0.3891,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.40907310484346526,shared_address_cluster;non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,DE,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.8231,DE,0.8231,0.7116,DE;GB;OFFSHORE,0.8231;0.1115;0.0291,,,,,0.0,,,,,,,KUALA LUMPUR,1.3976854846715725,0,0,0,1,1,0,1
5493002FY7LZT5UWXN69,MANULIFE PRS - MODERATE FUND,0.3891,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.40907310484346526,shared_address_cluster;non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.8404,SG,0.8404,0.7152,SG;GB;ASIA_OTHER,0.8404;0.1252;0.0299,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,1
25490091RJAY2344O873,MANULIFE PRS NESTEGG SERIES,0.3891,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.40907310484346526,shared_address_cluster;non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9771,SG,0.9771,0.9613,SG;DE;OFFSHORE,0.9771;0.0158;0.0045,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,1
5493001Y4XMS8E7CP392,MANULIFE SHARIAH GLOBAL REIT FUND,0.3891,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.40907310484346526,shared_address_cluster;non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.6286,US,0.6286,0.3858,US;SG;DE,0.6286;0.2428;0.0893,,,,,0.0,,,,,,,KUALA LUMPUR,1.3976854846715725,0,0,0,1,1,0,1
549300EGL737OGUUNM59,MANULIFE SHARIAH PRS - CONSERVATIVE FUND,0.3891,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.40907310484346526,shared_address_cluster;non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,DE,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.6107,DE,0.6107,0.3841,DE;SG;GB,0.6107;0.2266;0.1467,,,,,0.0,,,,,,,KUALA LUMPUR,1.3976854846715725,0,0,0,1,1,0,1
549300IJ4FQVGG3OE944,MANULIFE SHARIAH PRS - GROWTH FUND,0.3891,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.40907310484346526,shared_address_cluster;non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9499,SG,0.9499,0.9022,SG;GB;OFFSHORE,0.9499;0.0477;0.0008,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,1
549300GMOHTUUPIUF525,MANULIFE SHARIAH PRS - MODERATE FUND,0.3891,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.40907310484346526,shared_address_cluster;non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9858,SG,0.9858,0.9742,SG;GB;DE,0.9858;0.0116;0.0011,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,1
2549003BP8563VCZU117,Manulife Shariah PRS NESTEGG Series,0.3891,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.40907310484346526,shared_address_cluster;non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9988,SG,0.9988,0.998,SG;GB;DE,0.9988;0.0007;0.0003,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,1
2138002J38FT9L9O7X65,PB ASEAN DIVIDEND SEQUEL FUND,0.3891,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.40907310484346526,shared_address_cluster;non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,DE,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.5031,DE,0.5031,0.3132,DE;EUROPE;GB,0.5031;0.1899;0.1528,,,,,0.0,,,,,,,KUALA LUMPUR,1.3976854846715725,0,0,0,1,1,0,1
213800XTKC7PUOS3NJ79,PB ASIA EQUITY FUND,0.3891,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.40907310484346526,shared_address_cluster;non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,DE,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.7929,DE,0.7929,0.616,DE;EUROPE;GB,0.7929;0.1769;0.0151,,,,,0.0,,,,,,,KUALA LUMPUR,1.3976854846715725,0,0,0,1,1,0,1
