host_country,lei,legal_name,entity_country,direct_parent_lei,direct_parent_name,direct_parent_country,ultimate_parent_lei,ultimate_parent_name,ultimate_parent_country,chain_parent_lei,chain_parent_name,chain_parent_country,chain_parent_relationship_type,uie_lei,uie_name,uie_country,uie_source,evidence_tier,uie_confidence,is_known_uie,is_inferred_uie,is_non_consolidating,exception_reason,matched_parent_lei,matched_parent_name,matched_parent_country,brand_token,match_score,inferred_parent_lei,address_parent_name,address_parent_country,confidence,predicted_parent_country,prediction_probability,confidence_gap,top3_countries,top3_probabilities,ctos_registered_malaysia,ctos_name,ctos_registration_no,ctos_match_score,ctos_match_method,ctos_url,override_reason,source_url,source_note
SG,549300086S0IZU3V6815,NOW HOLDINGS PTE. LTD.,SG,,,,,,,,,,,54930026T4IJJ5WCWJ67,Credit Suisse Trust Limited,BS,phase2_address_cluster,D_address_cluster,0.6,0,1,1,NON_CONSOLIDATING,,,,,,54930026T4IJJ5WCWJ67,Credit Suisse Trust Limited,BS,0.6,OFFSHORE,0.8822,0.7902,OFFSHORE;US;IN,0.8822;0.092;0.0157,0,,,,,,,,
SG,98450068AIFDD5Y18760,NOXELL PTE. LTD.,SG,,,,,,,,,,,969500B68YMI4ZG02819,C F E B SISLEY,FR,phase2_address_cluster,D_address_cluster,0.6,0,1,1,NON_CONSOLIDATING,,,,,,969500B68YMI4ZG02819,C F E B SISLEY,FR,0.6,NO,0.9789,0.9717,NO;GB;OTHER,0.9789;0.0072;0.0065,0,,,,,,,,
SG,254900778JZPKNDQEX91,NR Capital Pte Ltd,SG,,,,,,,,,,,254900FTKTS7C9J1CO79,AELIUS INVESTMENTS PTE. LTD.,SG,phase2_address_cluster,D_address_cluster,0.6,0,1,0,NATURAL_PERSONS,,,,,,254900FTKTS7C9J1CO79,AELIUS INVESTMENTS PTE. LTD.,SG,0.6,OFFSHORE,0.9792,0.9599,OFFSHORE;NL;IN,0.9792;0.0193;0.0008,0,,,,,,,,
SG,5493007RDVQXD5556F59,"NSE ASIA PRODUCTS, PTE. LTD.",SG,,,,,,,,,,,353800GBVL72LLMTYM96,キリンホールディングス株式会社,JP,phase2_address_cluster,D_address_cluster,0.6,0,1,0,NATURAL_PERSONS,,,,,,353800GBVL72LLMTYM96,キリンホールディングス株式会社,JP,0.6,KY,0.2466,0.0354,KY;US;DE,0.2466;0.2113;0.1545,0,,,,,,,,
SG,8945001LFG5L5BM2K272,NSK INVESTMENT PARTNERS PTE. LTD.,SG,,,,,,,,,,,529900RTERU3X7G3D672,NEXTDC LIMITED,AU,phase2_address_cluster,D_address_cluster,0.6,0,1,0,NO_KNOWN_PERSON,,,,,,529900RTERU3X7G3D672,NEXTDC LIMITED,AU,0.6,SG,0.22,0.0051,SG;US;KY,0.22;0.2149;0.1652,0,,,,,,,,
SG,254900Q1M3W8LP69RB86,NTT DC REIT MANAGER PTE. LTD.,SG,,,,,,,,,,,254900EMDPPO4B3OCU96,Rhodes Holding II S. à r.l.,LU,phase2_address_cluster,D_address_cluster,0.6,0,1,0,NO_LEI,,,,,,254900EMDPPO4B3OCU96,Rhodes Holding II S. à r.l.,LU,0.6,DE,0.2572,0.0755,DE;VG;KY,0.2572;0.1817;0.1797,0,,,,,,,,
SG,254900WO34YNIKX2ZA64,NTT DCR SINGAPORE 4 PTE. LTD.,SG,,,,,,,,,,,254900EMDPPO4B3OCU96,Rhodes Holding II S. à r.l.,LU,phase2_address_cluster,D_address_cluster,0.6,0,1,0,NATURAL_PERSONS,,,,,,254900EMDPPO4B3OCU96,Rhodes Holding II S. à r.l.,LU,0.6,CA,0.4084,0.1521,CA;BM;DE,0.4084;0.2563;0.1658,0,,,,,,,,
SG,254900GCEUAYP4R8UW03,NUNCHI MARINE PTE. LTD.,SG,,,,,,,,,,,254900ZUNKK1AHY5TD21,General Atlantic Singapore Fund Pte. Ltd.,SG,phase2_address_cluster,D_address_cluster,0.6,0,1,1,NON_CONSOLIDATING,,,,,,254900ZUNKK1AHY5TD21,General Atlantic Singapore Fund Pte. Ltd.,SG,0.6,GB,0.9096,0.8835,GB;US;IN,0.9096;0.0261;0.0222,0,,,,,,,,
SG,213800KP1KYAHQGL7H24,NUSAVEST PTE. LTD,SG,,,,,,,,,,,213800YCDIODNYQ3KN91,CHURCHILL CAPITAL LTD.,BM,phase2_address_cluster,D_address_cluster,0.6,0,1,1,NON_CONSOLIDATING,,,,,,213800YCDIODNYQ3KN91,CHURCHILL CAPITAL LTD.,BM,0.6,KY,0.8144,0.6967,KY;JE;GB,0.8144;0.1177;0.0292,0,,,,,,,,
SG,2549007HZ19L5E8N8H79,NUTRAFORM HOLDINGS PTE. LTD.,SG,,,,,,,,,,,254900HYUV1XIIV5BC19,REDBROOK PTE. LIMITED,SG,phase2_address_cluster,D_address_cluster,0.6,0,1,1,NON_CONSOLIDATING,,,,,,254900HYUV1XIIV5BC19,REDBROOK PTE. LIMITED,SG,0.6,HK,0.9031,0.8359,HK;GB;IN,0.9031;0.0672;0.0119,0,,,,,,,,
SG,254900V3YAXH4A401S13,NWP RETAIL PTE. LTD.,SG,,,,,,,,,,,254900ZUNKK1AHY5TD21,General Atlantic Singapore Fund Pte. Ltd.,SG,phase2_address_cluster,D_address_cluster,0.6,0,1,0,NATURAL_PERSONS,,,,,,254900ZUNKK1AHY5TD21,General Atlantic Singapore Fund Pte. Ltd.,SG,0.6,KY,0.6087,0.4874,KY;US;IN,0.6087;0.1213;0.1041,0,,,,,,,,
SG,2549009O2QU7E8U0DT05,NYAASA GLOBAL FUND VCC,SG,,,,,,,,,,,988400IES4EIG7O06940,(주) 엘지화학,KR,phase2_address_cluster,D_address_cluster,0.6,0,1,1,NON_CONSOLIDATING,,,,,,988400IES4EIG7O06940,(주) 엘지화학,KR,0.6,GB,0.7591,0.6495,GB;KY;SG,0.7591;0.1097;0.0589,0,,,,,,,,
SG,2549005RANF3DMYQJ687,NYAASA INDIA EM SUB FUND,SG,,,,,,,,,,,988400IES4EIG7O06940,(주) 엘지화학,KR,phase2_address_cluster,D_address_cluster,0.6,0,1,0,NO_LEI,,,,,,988400IES4EIG7O06940,(주) 엘지화학,KR,0.6,GB,0.3996,0.007,GB;KY;OTHER,0.3996;0.3927;0.0876,0,,,,,,,,
SG,2549000XTBW2K7MEEV86,Naga Capital Partners Private Limited,SG,,,,,,,,,,,OW6OFBNCKXC4US5C7523,EQUINOR ASA,NO,phase2_address_cluster,D_address_cluster,0.6,0,1,0,NATURAL_PERSONS,,,,,,OW6OFBNCKXC4US5C7523,EQUINOR ASA,NO,0.6,US,0.7027,0.5949,US;IN;AU,0.7027;0.1077;0.0404,0,,,,,,,,
SG,254900R4D3GHCRLWLM85,Namurblack Investments Pte. Ltd.,SG,,,,,,,,,,,5299007HAJB7IIOJX725,Lapp Holding SE,DE,phase2_address_cluster,D_address_cluster,0.6,0,1,1,NON_CONSOLIDATING,,,,,,5299007HAJB7IIOJX725,Lapp Holding SE,DE,0.6,IN,0.3896,0.0949,IN;DE;AU,0.3896;0.2947;0.074,0,,,,,,,,
SG,254900FA9Z5YUGGE9A56,Napier Healthcare Solutions Pte. Ltd.,SG,,,,,,,,,,,335800VOXUF6XMCWSD89,AFFLE 3I LIMITED,IN,phase2_address_cluster,D_address_cluster,0.6,0,1,0,NATURAL_PERSONS,,,,,,335800VOXUF6XMCWSD89,AFFLE 3I LIMITED,IN,0.6,DE,0.228,0.0165,DE;IN;US,0.228;0.2115;0.1497,0,,,,,,,,
SG,254900RG8XA0CGV1C529,Navig8 Asset Holdings Pte. Ltd.,SG,,,,,,,,,,,GNW2BNDXTGZVMKOM1956,PRODAIR CORPORATION,US,phase2_address_cluster,D_address_cluster,0.6,0,1,0,NO_LEI,,,,,,GNW2BNDXTGZVMKOM1956,PRODAIR CORPORATION,US,0.6,DE,0.5128,0.4263,DE;US;SG,0.5128;0.0864;0.0701,0,,,,,,,,
SG,254900U1XQ8RFI75UQ03,Nemax Pte. Ltd.,SG,,,,,,,,,,,254900T5ISUN90EH9626,SING HOLDINGS LIMITED,SG,phase2_address_cluster,D_address_cluster,0.6,0,1,1,NON_CONSOLIDATING,,,,,,254900T5ISUN90EH9626,SING HOLDINGS LIMITED,SG,0.6,OFFSHORE,0.7058,0.4749,OFFSHORE;HK;US,0.7058;0.2309;0.0154,0,,,,,,,,
SG,254900DE7D456KY3SZ40,Neo-Criterion Capital China Plus One Fund,SG,,,,,,,,,,,5493000F4ZO33MV32P92,"INTERCONTINENTAL EXCHANGE, INC.",US,phase2_address_cluster,D_address_cluster,0.6,0,1,1,NON_CONSOLIDATING,,,,,,5493000F4ZO33MV32P92,"INTERCONTINENTAL EXCHANGE, INC.",US,0.6,SG,0.5616,0.3379,SG;GB;US,0.5616;0.2237;0.1477,0,,,,,,,,
SG,254900TRL6OX23V0FH63,Neo-Criterion Capital Strategic Fund VCC,SG,,,,,,,,,,,5493000F4ZO33MV32P92,"INTERCONTINENTAL EXCHANGE, INC.",US,phase2_address_cluster,D_address_cluster,0.6,0,1,1,NON_CONSOLIDATING,,,,,,5493000F4ZO33MV32P92,"INTERCONTINENTAL EXCHANGE, INC.",US,0.6,SG,0.8063,0.7035,SG;GB;US,0.8063;0.1028;0.0459,0,,,,,,,,
SG,48510000DCENIJNKGH70,Neratt Pte. Ltd.,SG,,,,,,,,,,,549300H0QDQHRJXRM779,PARETO SECURITIES AS,NO,phase2_address_cluster,D_address_cluster,0.6,0,1,0,NATURAL_PERSONS,,,,,,549300H0QDQHRJXRM779,PARETO SECURITIES AS,NO,0.6,OTHER,0.9716,0.9643,OTHER;HK;DE,0.9716;0.0073;0.0053,0,,,,,,,,
SG,8755000UMIXLJJ272510,Neuroncredit Pte. Ltd.,SG,,,,,,,,,,,549300V8RVM0EMTDPF28,The Bank of N.T. Butterfield & Son Limited,BM,phase2_address_cluster,D_address_cluster,0.6,0,1,1,NON_CONSOLIDATING,,,,,,549300V8RVM0EMTDPF28,The Bank of N.T. Butterfield & Son Limited,BM,0.6,DE,0.4037,0.2184,DE;AU;HK,0.4037;0.1852;0.1205,0,,,,,,,,
SG,254900II5P4LKCDIMC82,New Silk Road Investment Pte. Ltd.,SG,,,,,,,,,,,254900CIASQTY76H2107,WPSG MASTER HOLDINGS PTE. LTD.,SG,phase2_address_cluster,D_address_cluster,0.6,0,1,0,NATURAL_PERSONS,,,,,,254900CIASQTY76H2107,WPSG MASTER HOLDINGS PTE. LTD.,SG,0.6,DE,0.807,0.6867,DE;KY;IN,0.807;0.1203;0.0157,0,,,,,,,,
SG,254900BZHKO3P5A78471,Ng Bok Eng Holdings Private Limited,SG,,,,,,,,,,,2549002JSIR3ZS2OY902,Aquarius Capital Asia Pte. Ltd.,SG,phase2_address_cluster,D_address_cluster,0.6,0,1,0,NATURAL_PERSONS,,,,,,2549002JSIR3ZS2OY902,Aquarius Capital Asia Pte. Ltd.,SG,0.6,GB,0.6746,0.3579,GB;KY;US,0.6746;0.3168;0.0035,0,,,,,,,,
SG,254900CMXCPHTW1POJ19,Nolana Capital (Singapore) Pte. Limited,SG,,,,,,,,,,,549300OZTWOFA7BXUF06,FLOW TRADERS ASIA PTE. LTD.,SG,phase2_address_cluster,D_address_cluster,0.6,0,1,0,NO_LEI,,,,,,549300OZTWOFA7BXUF06,FLOW TRADERS ASIA PTE. LTD.,SG,0.6,US,0.5671,0.4935,US;IN;EUROPE,0.5671;0.0737;0.059,0,,,,,,,,
SG,549300QTJVHKX11VIW97,Non Participating Fund USD,SG,,,,,,,,,,,ZXTILKJKG63JELOEG630,"AMAZON.COM, INC.",US,phase2_address_cluster,D_address_cluster,0.6,0,1,1,NON_CONSOLIDATING,,,,,,ZXTILKJKG63JELOEG630,"AMAZON.COM, INC.",US,0.6,SG,0.5289,0.3916,SG;IN;VG,0.5289;0.1373;0.1231,0,,,,,,,,
SG,875500BSH84CHFCN2248,Nordic Trust PTE LTD,SG,,,,,,,,,,,5493000V36FYIZGTZL53,AXICORP FINANCIAL SERVICES PTY LTD,AU,phase2_address_cluster,D_address_cluster,0.6,0,1,1,NON_CONSOLIDATING,,,,,,5493000V36FYIZGTZL53,AXICORP FINANCIAL SERVICES PTY LTD,AU,0.6,OFFSHORE,0.9478,0.9129,OFFSHORE;US;IN,0.9478;0.0349;0.0108,0,,,,,,,,
SG,8755004AL6G6MZC29V28,Numen Global Pte. Ltd.,SG,,,,,,,,,,,335800QRHGSYJM63YV53,BALAJI MALTS PRIVATE LIMITED,IN,phase2_address_cluster,D_address_cluster,0.6,0,1,0,NATURAL_PERSONS,,,,,,335800QRHGSYJM63YV53,BALAJI MALTS PRIVATE LIMITED,IN,0.6,KY,0.2548,0.0271,KY;US;IN,0.2548;0.2277;0.1454,0,,,,,,,,
SG,254900VFSWQF3056LH55,Nytex Pte. Ltd.,SG,,,,,,,,,,,254900FTKTS7C9J1CO79,AELIUS INVESTMENTS PTE. LTD.,SG,phase2_address_cluster,D_address_cluster,0.6,0,1,0,NO_KNOWN_PERSON,,,,,,254900FTKTS7C9J1CO79,AELIUS INVESTMENTS PTE. LTD.,SG,0.6,CH,0.2967,0.0881,CH;KY;SG,0.2967;0.2086;0.1426,0,,,,,,,,
SG,984500I1E75B02B57934,O2 ENERGY SG PTE. LTD.,SG,,,,,,,,,,,5493000MJF3UCGLCJG03,"Green Branches Investment, L.P.",KY,phase2_address_cluster,D_address_cluster,0.6,0,1,1,NON_CONSOLIDATING,,,,,,5493000MJF3UCGLCJG03,"Green Branches Investment, L.P.",KY,0.6,DE,0.6094,0.4113,DE;KY;FR,0.6094;0.198;0.0499,0,,,,,,,,
SG,9845006FFB3BHAF09669,O2 POWER MIDCO HOLDINGS PTE. LTD.,SG,,,,,,,,,,,5493000MJF3UCGLCJG03,"Green Branches Investment, L.P.",KY,phase2_address_cluster,D_address_cluster,0.6,0,1,0,NATURAL_PERSONS,,,,,,5493000MJF3UCGLCJG03,"Green Branches Investment, L.P.",KY,0.6,DE,0.3278,0.0544,DE;EUROPE;US,0.3278;0.2733;0.1173,0,,,,,,,,
SG,9845003A999ECD056979,O2 POWER POOLING PTE. LTD.,SG,,,,,,,,,,,5493000MJF3UCGLCJG03,"Green Branches Investment, L.P.",KY,phase2_address_cluster,D_address_cluster,0.6,0,1,0,NATURAL_PERSONS,,,,,,5493000MJF3UCGLCJG03,"Green Branches Investment, L.P.",KY,0.6,KY,0.2814,0.0434,KY;GB;US,0.2814;0.238;0.1676,0,,,,,,,,
SG,875500XZK2GBPOTDCO37,O2 POWER SG PTE. LTD.,SG,,,,,,,,,,,5493000MJF3UCGLCJG03,"Green Branches Investment, L.P.",KY,phase2_address_cluster,D_address_cluster,0.6,0,1,1,NON_CONSOLIDATING,,,,,,5493000MJF3UCGLCJG03,"Green Branches Investment, L.P.",KY,0.6,DE,0.5248,0.3466,DE;KY;EUROPE,0.5248;0.1782;0.0908,0,,,,,,,,
SG,2549001P5YOU9T7GPL42,OAKLEIGH LOGISTICS (INDIA) ASSETS PTE. LTD.,SG,,,,,,,,,,,549300UIHIOJWSZRIF14,MAPLETREE INVESTMENTS PTE LTD,SG,phase2_address_cluster,D_address_cluster,0.6,0,1,0,NO_LEI,,,,,,549300UIHIOJWSZRIF14,MAPLETREE INVESTMENTS PTE LTD,SG,0.6,NO,0.4417,0.2125,NO;AU;GB,0.4417;0.2293;0.143,0,,,,,,,,
SG,254900FFBO6SZ2BBF847,OCCIDENTAL ROCK CAPITAL PTE. LTD.,SG,,,,,,,,,,,254900CBOBJXZV93MP29,CAPITALAND INDIA LOGISTICS II PTE. LTD.,SG,phase2_address_cluster,D_address_cluster,0.6,0,1,0,NATURAL_PERSONS,,,,,,254900CBOBJXZV93MP29,CAPITALAND INDIA LOGISTICS II PTE. LTD.,SG,0.6,SG,0.6844,0.6001,SG;GB;US,0.6844;0.0843;0.0623,0,,,,,,,,
SG,254900ZLEXSW739NBT94,OCCIDENTAL ROCK FUND VCC,SG,,,,,,,,,,,254900CBOBJXZV93MP29,CAPITALAND INDIA LOGISTICS II PTE. LTD.,SG,phase2_address_cluster,D_address_cluster,0.6,0,1,1,NON_CONSOLIDATING,,,,,,254900CBOBJXZV93MP29,CAPITALAND INDIA LOGISTICS II PTE. LTD.,SG,0.6,SG,0.5732,0.2889,SG;GB;KY,0.5732;0.2843;0.104,0,,,,,,,,
SG,2549006FPBL3BX0I7P41,OCEAN BUNKERING SERVICES (PTE) LTD,SG,,,,,,,,,,,254900WK6F4W85WO1L78,XIHE HOLDINGS (PTE) LTD,SG,phase2_address_cluster,D_address_cluster,0.6,0,1,0,NATURAL_PERSONS,,,,,,254900WK6F4W85WO1L78,XIHE HOLDINGS (PTE) LTD,SG,0.6,EUROPE,0.3443,0.1385,EUROPE;KY;US,0.3443;0.2058;0.1851,0,,,,,,,,
SG,9845007B956B0382C760,OCEAN FUND INDIA HOLDINGS PTE. LTD.,SG,,,,,,,,,,,254900T2JMEVOVQO2B34,ATLANTIS INVESTMENT MANAGEMENT (SINGAPORE) PTE. LTD.,SG,phase2_address_cluster,D_address_cluster,0.6,0,1,0,NATURAL_PERSONS,,,,,,254900T2JMEVOVQO2B34,ATLANTIS INVESTMENT MANAGEMENT (SINGAPORE) PTE. LTD.,SG,0.6,DE,0.4235,0.1558,DE;US;GB,0.4235;0.2677;0.1825,0,,,,,,,,
SG,254900RAJKHJY5I2DH27,OCEAN INTERNATIONAL GROUP PTE. LTD.,SG,,,,,,,,,,,335800BS7XVK3LKYCD45,JUBILANT BIOSYS LIMITED,IN,phase2_address_cluster,D_address_cluster,0.6,0,1,0,NATURAL_PERSONS,,,,,,335800BS7XVK3LKYCD45,JUBILANT BIOSYS LIMITED,IN,0.6,GB,0.4062,0.1884,GB;US;KY,0.4062;0.2178;0.1011,0,,,,,,,,
SG,2549009YXOX7RF5WJZ03,OCEAN NETWORK EXPRESS PTE. LTD.,SG,,,,,,,,,,,PNWU8O0BLT17BBV61Y18,Bank Julius Bär & Co. AG,CH,phase2_address_cluster,D_address_cluster,0.6,0,1,0,NO_KNOWN_PERSON,,,,,,PNWU8O0BLT17BBV61Y18,Bank Julius Bär & Co. AG,CH,0.6,SG,0.3988,0.2179,SG;US;DE,0.3988;0.1809;0.1253,0,,,,,,,,
SG,98450073B6F3FB6FUA77,OCEAN PEARL INTERNATIONAL TRADING PTE. LTD.,SG,,,,,,,,,,,984500L5O4479DCDCF14,LENSKART SOLUTIONS LIMITED,IN,phase2_address_cluster,D_address_cluster,0.6,0,1,0,NATURAL_PERSONS,,,,,,984500L5O4479DCDCF14,LENSKART SOLUTIONS LIMITED,IN,0.6,AU,0.5868,0.4351,AU;US;GB,0.5868;0.1517;0.1011,0,,,,,,,,
SG,9845009A087EA1ECAD43,OCEAN PHOENIX SHIPPING PTE. LTD.,SG,,,,,,,,,,,254900N4SLUMW4XUYY11,騰訊控股有限公司,KY,phase2_address_cluster,D_address_cluster,0.6,0,1,0,NATURAL_PERSONS,,,,,,254900N4SLUMW4XUYY11,騰訊控股有限公司,KY,0.6,IE,0.3763,0.074,IE;GB;EUROPE,0.3763;0.3023;0.119,0,,,,,,,,
SG,549300RZHLK2X6YP5T52,OCM ASIA CREDIT I PTE. LTD.,SG,,,,,,,,,,,9695005MSX1OYEMGDF46,BPCE,FR,phase2_address_cluster,D_address_cluster,0.6,0,1,1,NON_CONSOLIDATING,,,,,,9695005MSX1OYEMGDF46,BPCE,FR,0.6,MIDEAST_AFRICA,0.6353,0.4239,MIDEAST_AFRICA;GB;DE,0.6353;0.2114;0.0909,0,,,,,,,,
SG,549300LMTIVWF7KCQL48,OCM ASIA PRIVATE I PTE. LTD.,SG,,,,,,,,,,,9695005MSX1OYEMGDF46,BPCE,FR,phase2_address_cluster,D_address_cluster,0.6,0,1,1,NON_CONSOLIDATING,,,,,,9695005MSX1OYEMGDF46,BPCE,FR,0.6,MIDEAST_AFRICA,0.7074,0.5389,MIDEAST_AFRICA;GB;DE,0.7074;0.1685;0.0685,0,,,,,,,,
SG,254900H5064XDV7L2194,OCM CHINA DIRECT ACCESS 1 PTE. LTD.,SG,,,,,,,,,,,213800YCDIODNYQ3KN91,CHURCHILL CAPITAL LTD.,BM,phase2_address_cluster,D_address_cluster,0.6,0,1,1,NON_CONSOLIDATING,,,,,,213800YCDIODNYQ3KN91,CHURCHILL CAPITAL LTD.,BM,0.6,DE,0.5471,0.2297,DE;JE;HK,0.5471;0.3175;0.0307,0,,,,,,,,
SG,254900ISVSK3SL3Y1N70,OCM Castle XI Investments Pte. Ltd.,SG,,,,,,,,,,,969500AV7YBZVX1BE314,AXA GROUP OPERATIONS,FR,phase2_address_cluster,D_address_cluster,0.6,0,1,1,NON_CONSOLIDATING,,,,,,969500AV7YBZVX1BE314,AXA GROUP OPERATIONS,FR,0.6,DE,0.5762,0.4397,DE;SG;GB,0.5762;0.1365;0.1027,0,,,,,,,,
SG,2549006BC95Z2NFULJ78,OCM Harbour Investments Pte. Ltd.,SG,,,,,,,,,,,969500AV7YBZVX1BE314,AXA GROUP OPERATIONS,FR,phase2_address_cluster,D_address_cluster,0.6,0,1,1,NON_CONSOLIDATING,,,,,,969500AV7YBZVX1BE314,AXA GROUP OPERATIONS,FR,0.6,SG,0.7928,0.746,SG;US;DE,0.7928;0.0468;0.0359,0,,,,,,,,
SG,2549003VZL38MWGWYE47,OCM ORIENT XII INVESTMENTS PTE. LTD.,SG,,,,,,,,,,,969500AV7YBZVX1BE314,AXA GROUP OPERATIONS,FR,phase2_address_cluster,D_address_cluster,0.6,0,1,1,NON_CONSOLIDATING,,,,,,969500AV7YBZVX1BE314,AXA GROUP OPERATIONS,FR,0.6,GB,0.4084,0.2347,GB;DE;SG,0.4084;0.1737;0.1676,0,,,,,,,,
SG,254900LP79OQE6NQFK50,OCM Orient Investments Pte. Ltd.,SG,,,,,,,,,,,969500AV7YBZVX1BE314,AXA GROUP OPERATIONS,FR,phase2_address_cluster,D_address_cluster,0.6,0,1,1,NON_CONSOLIDATING,,,,,,969500AV7YBZVX1BE314,AXA GROUP OPERATIONS,FR,0.6,SG,0.3312,0.0656,SG;DE;US,0.3312;0.2656;0.156,0,,,,,,,,
SG,254900VLF54AUN8YGP76,OCM Orient XI Investments Pte. Ltd.,SG,,,,,,,,,,,969500AV7YBZVX1BE314,AXA GROUP OPERATIONS,FR,phase2_address_cluster,D_address_cluster,0.6,0,1,1,NON_CONSOLIDATING,,,,,,969500AV7YBZVX1BE314,AXA GROUP OPERATIONS,FR,0.6,DE,0.6408,0.5263,DE;US;KY,0.6408;0.1144;0.0603,0,,,,,,,,
SG,254900IEIDDO1305R113,OCM Venice XI Investments Pte. Ltd.,SG,,,,,,,,,,,969500AV7YBZVX1BE314,AXA GROUP OPERATIONS,FR,phase2_address_cluster,D_address_cluster,0.6,0,1,1,NON_CONSOLIDATING,,,,,,969500AV7YBZVX1BE314,AXA GROUP OPERATIONS,FR,0.6,DE,0.5762,0.4397,DE;SG;GB,0.5762;0.1365;0.1027,0,,,,,,,,
SG,549300DG9LFBGR58CV32,OCP ASIA (SINGAPORE) PTE. LIMITED,SG,,,,,,,,,,,8755009IVKHVRHEGC343,OCP Asia Fund VI Master Limited,KY,phase2_address_cluster,D_address_cluster,0.6,0,1,0,NO_LEI,,,,,,8755009IVKHVRHEGC343,OCP Asia Fund VI Master Limited,KY,0.6,US,0.6264,0.5671,US;KY;BM,0.6264;0.0593;0.0525,0,,,,,,,,
SG,549300H3VJIUBP5Q6V28,OCP ASIA OPPORTUNITIES (SF 1) PTE. LIMITED,SG,,,,,,,,,,,8755009IVKHVRHEGC343,OCP Asia Fund VI Master Limited,KY,phase2_address_cluster,D_address_cluster,0.6,0,1,1,NON_CONSOLIDATING,,,,,,8755009IVKHVRHEGC343,OCP Asia Fund VI Master Limited,KY,0.6,DE,0.5674,0.3685,DE;US;AU,0.5674;0.1988;0.0531,0,,,,,,,,
SG,875500NKN87MC1R4BZ64,OCP Asia VCC (SF1),SG,,,,,,,,,,,8755009IVKHVRHEGC343,OCP Asia Fund VI Master Limited,KY,phase2_address_cluster,D_address_cluster,0.6,0,1,0,NO_LEI,,,,,,8755009IVKHVRHEGC343,OCP Asia Fund VI Master Limited,KY,0.6,NL,0.6029,0.3509,NL;KY;OTHER,0.6029;0.252;0.0646,0,,,,,,,,
SG,8755005X2E791PYTC004,OCP Asia VCC (SF2),SG,,,,,,,,,,,8755009IVKHVRHEGC343,OCP Asia Fund VI Master Limited,KY,phase2_address_cluster,D_address_cluster,0.6,0,1,0,NO_LEI,,,,,,8755009IVKHVRHEGC343,OCP Asia Fund VI Master Limited,KY,0.6,KY,0.9117,0.8418,KY;NL;OTHER,0.9117;0.0699;0.0057,0,,,,,,,,
SG,98450036C995WC59E809,OCTIS ASSET MANAGEMENT PTE. LTD.,SG,,,,,,,,,,,213800JUUB6Z5G73OS85,CZARNIKOW GROUP LIMITED,GB,phase2_address_cluster,D_address_cluster,0.6,0,1,0,NATURAL_PERSONS,,,,,,213800JUUB6Z5G73OS85,CZARNIKOW GROUP LIMITED,GB,0.6,GB,0.5804,0.4438,GB;US;IE,0.5804;0.1365;0.1072,0,,,,,,,,
SG,9845007WF903D4611B78,ODIN HOLDING PTE. LTD.,SG,,,,,,,,,,,254900N4SLUMW4XUYY11,騰訊控股有限公司,KY,phase2_address_cluster,D_address_cluster,0.6,0,1,0,NO_KNOWN_PERSON,,,,,,254900N4SLUMW4XUYY11,騰訊控股有限公司,KY,0.6,GB,0.233,0.0341,GB;IN;US,0.233;0.1989;0.1339,0,,,,,,,,
SG,254900PTCJ77AXK3RT59,OFFSHORE CAPITAL MANAGEMENT SERVICES PTE. LTD.,SG,,,,,,,,,,,549300ONES3WQ9KY7P17,"StarTek, Inc.",US,phase2_address_cluster,D_address_cluster,0.6,0,1,0,NO_KNOWN_PERSON,,,,,,549300ONES3WQ9KY7P17,"StarTek, Inc.",US,0.6,US,0.501,0.3361,US;AU;GB,0.501;0.1648;0.1447,0,,,,,,,,
SG,254900ZS2N1OCNR1NZ87,OHANA DAO PTE. LTD.,SG,,,,,,,,,,,5493004Z6P7TSVB1L042,SIG GROUP AG,CH,phase2_address_cluster,D_address_cluster,0.6,0,1,1,NON_CONSOLIDATING,,,,,,5493004Z6P7TSVB1L042,SIG GROUP AG,CH,0.6,IN,0.4792,0.1428,IN;DE;US,0.4792;0.3364;0.0645,0,,,,,,,,
SG,98450022F6BC46EF4D95,OITO PTE. LTD.,SG,,,,,,,,,,,254900790QHMJCXF1H61,PB VESSELS HOLDING SG PTE. LTD.,SG,phase2_address_cluster,D_address_cluster,0.6,0,1,0,NATURAL_PERSONS,,,,,,254900790QHMJCXF1H61,PB VESSELS HOLDING SG PTE. LTD.,SG,0.6,NO,0.7758,0.6733,NO;US;GB,0.7758;0.1025;0.0342,0,,,,,,,,
SG,5493005V0LQRYI44ET57,OK CAPITAL MANAGEMENT PTE. LTD.,SG,,,,,,,,,,,213800YCDIODNYQ3KN91,CHURCHILL CAPITAL LTD.,BM,phase2_address_cluster,D_address_cluster,0.6,0,1,1,NON_CONSOLIDATING,,,,,,213800YCDIODNYQ3KN91,CHURCHILL CAPITAL LTD.,BM,0.6,SG,0.3093,0.0202,SG;DE;US,0.3093;0.2891;0.1621,0,,,,,,,,
SG,213800EVS73O4KBMEZ86,OLEA GLOBAL MARKETS PTE. LTD.,SG,,,,,,,,,,,213800YCDIODNYQ3KN91,CHURCHILL CAPITAL LTD.,BM,phase2_address_cluster,D_address_cluster,0.6,0,1,0,NON_PUBLIC,,,,,,213800YCDIODNYQ3KN91,CHURCHILL CAPITAL LTD.,BM,0.6,US,0.3196,0.0951,US;GB;KY,0.3196;0.2245;0.1775,0,,,,,,,,
