direction,host_country,source_country,destination_country,lei,legal_name,entity_country,uie_country,uie_name,uie_lei,uie_source,evidence_tier,evidence_bucket,uie_confidence,is_known_uie,is_inferred_uie,direct_parent_country,ultimate_parent_country,chain_parent_country,ctos_registered_malaysia
OUT,SG,MY,SG,549300MSKS6OYX7V3Y10,DYNAMIC TECHNOLOGY LAB PRIVATE LIMITED,SG,MY,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.4812,0,1,,,,0
OUT,SG,MY,SG,8755000ES89L6R1LKY02,BREP ASIA III INDIA HOLDING XV PTE. LTD.,SG,MY,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.478,0,1,,,,0
OUT,SG,MY,SG,549300W5FHVYVMVG1119,RUIFENG CAPITAL PTE. LTD.,SG,MY,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.4678,0,1,,,,0
OUT,SG,MY,SG,2549003UTSTPKU4GFX73,ERA COMMODITIES SINGAPORE PTE. LTD.,SG,MY,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.4531,0,1,,,,0
OUT,SG,MY,SG,5493005NW0TGLG9Z5C22,TIGER BROKERS (SINGAPORE) PTE. LTD.,SG,MY,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.4531,0,1,,,,0
OUT,SG,MY,SG,213800EN9MSKR5GAG156,HYPERLINK INTERNET SOLUTIONS PTE. LTD.,SG,MY,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.4522,0,1,,,,0
OUT,SG,MY,SG,254900YK6VYEQXYUW306,GCL PETROLEUM (SINGAPORE) PTE. LTD.,SG,MY,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.4255,0,1,,,,0
OUT,SG,MY,SG,391200TBIGQP6EXBW293,JX Tech Pte. Ltd.,SG,MY,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.4193,0,1,,,,0
OUT,SG,MY,SG,984500VDE62E7DY1A591,ESS KAY PTE. LTD.,SG,MY,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.3961,0,1,,,,0
OUT,SG,MY,SG,2138002VW1IW4ZN4QT98,SINGAPORE BORA PETROLEUM PTE. LTD.,SG,MY,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.3927,0,1,,,,0
OUT,SG,MY,SG,2138009LKZ2SJ23I2B09,KELLOGG TOLARAM PTE. LTD.,SG,MY,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.2944,0,1,,,,0
OUT,SG,MY,SG,875500RJHQ9J2UXGA033,Horizon Energy Singapore Pte. Ltd.,SG,MY,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.2878,0,1,,,,0
OUT,SG,MY,SG,549300M8TN7YXDHJQ069,RSK (SINGAPORE) PTE. LTD.,SG,MY,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.2701,0,1,,,,0
OUT,SG,MY,SG,98450063965FE3CP7E28,"SINGAPORE ISLAND COUNTRY CLUB, THE",SG,MY,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.2651,0,1,,,,0
OUT,SG,MY,SG,98450038FCR9277A7604,PONT DE SUERT PTE. LTD.,SG,MY,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.2439,0,1,,,,0
OUT,TH,MY,TH,549300R0ZPYS6LVTM523,ธนาคาร ซีไอเอ็มบี ไทย จำกัด (มหาชน),TH,MY,CIMB GROUP HOLDINGS BERHAD,549300FYDN5UD7USZW18,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,MY,MY,MY,0
OUT,TH,MY,TH,254900PD012Q1YACSI26,บริษัท หลักทรัพย์ ซีจีเอส อินเตอร์เนชั่นแนล (ประเทศไทย) จำกัด,TH,MY,CIMB GROUP HOLDINGS BERHAD,549300FYDN5UD7USZW18,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,SG,MY,MY,0
OUT,TH,MY,TH,254900X3D45557VALT70,บริษัท หลักทรัพย์จัดการกองทุน พรินซิเพิล จำกัด,TH,MY,Principal Asset Management Berhad,254900SMUDZOFO5EZD76,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,MY,MY,,0
OUT,TH,MY,TH,254900O3VGICUQDW9I76,บริษัทหลักทรัพย์ อาร์เอชบี (ประเทศไทย) จำกัด (มหาชน),TH,MY,RHB BANK BERHAD,549300ZHRPSV7QIUJT80,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,MY,MY,MY,0
OUT,TH,MY,TH,2549009S7O6KSKOE7J36,กองทุนเปิดพรินซิเพิล การันตีสเต็ปอัพ,TH,MY,Principal Asset Management Berhad,254900SMUDZOFO5EZD76,phase2_address_cluster,D_address_cluster,D_address_inferred,0.6,0,1,,,,0
OUT,TH,MY,TH,254900OPVKY6NLLKB649,กองทุนเปิดพรินซิเพิล คอร์ ฟิกซ์ อินคัม,TH,MY,Principal Asset Management Berhad,254900SMUDZOFO5EZD76,phase2_address_cluster,D_address_cluster,D_address_inferred,0.6,0,1,,,,0
OUT,TH,MY,TH,2549007Y31P321YPM454,กองทุนเปิดพรินซิเพิล ตราสารหนี้,TH,MY,Principal Asset Management Berhad,254900SMUDZOFO5EZD76,phase2_address_cluster,D_address_cluster,D_address_inferred,0.6,0,1,,,,0
OUT,TH,MY,TH,254900T8PM76C2PWFC95,กองทุนเปิดพรินซิเพิล มันนี่ มาร์เก็ตเพื่อการเลี้ยงชีพ,TH,MY,Principal Asset Management Berhad,254900SMUDZOFO5EZD76,phase2_address_cluster,D_address_cluster,D_address_inferred,0.6,0,1,,,,0
